name,artist,id,tempo
"No One Mourns The Wicked - From ""Wicked"" Original Broadway Cast Recording/2003",Kristin Chenoweth,0UzApqRTAi3d2iZexmuP3s,78.072
"The Wizard And I - From ""Wicked"" Original Broadway Cast Recording/2003",Carole Shelley,7279cZz7RhBAmRHAPraTeV,140.844
"What Is This Feeling? - From ""Wicked"" Original Broadway Cast Recording/2003",Kristin Chenoweth,2lNRPajwEfma5EEmsgAe1w,152.311
"I'm Not That Girl - From ""Wicked"" Original Broadway Cast Recording/2003",Idina Menzel,5HZCMnScUwekum55mcRdjK,90.265
"One Short Day - From ""Wicked"" Original Broadway Cast Recording/2003",Kristin Chenoweth,0FD6tpo88qkJmdaAyvR1yU,119.828
"Defying Gravity - From ""Wicked"" Original Broadway Cast Recording/2003",Kristin Chenoweth,184HGdGIscUiPbDuqbvHuN,85.268
"Thank Goodness - From ""Wicked"" Original Broadway Cast Recording/2003",Kristin Chenoweth,0mpNY35D9VE4oa0NLm7Cjw,148.391
"Wonderful - From ""Wicked"" Original Broadway Cast Recording/2003",Joel Grey,1D6pLmob6pai0cjB3ulMdz,176.629
"I'm Not That Girl (Reprise) - From ""Wicked"" Original Broadway Cast Recording/2003",Kristin Chenoweth,1tlfh7RSe2T39byWWM8J2L,149.238
"As Long As You're Mine - From ""Wicked"" Original Broadway Cast Recording/2003",Idina Menzel,3IvflXoxqRVwNvpKhjIOv6,117.997
"No Good Deed - From ""Wicked"" Original Broadway Cast Recording/2003",Idina Menzel,55dcu9Iz7r58VEmTqk4LP4,114.814
"For Good - From ""Wicked"" Original Broadway Cast Recording/2003",Kristin Chenoweth,3WkgLAd7jGX3sZikfkF0lU,85.063
Seasons of Love,Rosario Dawson,5gw8HNcrqliEw0X6pPrPvG,178.151
Rent,Anthony Rapp,26RykSLUNpC2BymCxJgvTn,182.142
La Vie Boheme B,Rosario Dawson,5WhrEpQFiuWDC5bwzTf6gP,146.948
Seasons of Love B,Cast Of The Motion Picture Rent,2VC56eybNyq2O2ahMgS6JT,88.996
Take Me or Leave Me,Idina Menzel,0E1NL6gkv5aQKGNjJfBE3A,175.043
I'll Cover You - Reprise,Jesse L. Martin,3ECCCziRCrTy4Sv3kOiS94,79.902
What Do You Do with a B.A. in English / It Sucks to Be Me,John Tartaglia,1Ns3qh9eOmLZZ8mNbfSPT9,104.46
Everyone's a Little Bit Racist,John Tartaglia,0xY4mvrWtUjePft8O28Tce,180.103
The Internet Is for Porn,Stephanie D'Abruzzo,4YidEz8xGN9NZeUXFc94yw,94.259
There Is Life Outside Your Apartment,Jordan Gelber,5kS5gY4S8msO6mXqfarbrz,142.023
Schadenfreude,Natalie Venetia Belcon,0fajMX89sy4Z2fGq2GxxHq,149.165
Tulou Tagaloa,Olivia Foa'i,6FHUBs8P5qcjpj7C2QHdEq,109.041
An Innocent Warrior,Vai Mahina,3ZJnc1eGicPxRitBoC7eWZ,84.656
Where You Are,Christopher Jackson,2bwSCIuNtVrQPVddCi8sOW,118.037
How Far I'll Go,Auli'i Cravalho,6mb6lVLNrcUgLnEN8QnDJd,83.72
How Far I'll Go - Reprise,Auli'i Cravalho,32pqqCrnIC5O5iE9c218PJ,83.197
Logo Te Pate,Olivia Foa'i,29GNq0bPjVrqpISQGwj8Yx,137.899
I Am Moana (Song of the Ancestors),Rachel House,6uk7QQiWRDjPHSiSMZlez8,148.985
Know Who You Are,Auli'i Cravalho,2wCRJwiL1WSrW0Dwfco7Nj,173.443
We Know The Way - Finale,Lin-Manuel Miranda,3HAh7a08YVxEyb8BM645bU,101.08
Look Down,Hugh Jackman,3bRHPkiV43QCgzAJ5IuV65,76.019
"I Dreamed A Dream - From ""Les Misérables""",Anne Hathaway,7CNVenAoty0IomwFPaMaaH,87.502
"Who Am I? - From ""Les Miserables''",Hugh Jackman,0BeS5hJXm3yzubCswEC8TQ,86.288
Master Of The House,Sacha Baron Cohen,3WoatVXvmr0qK7xVcVIyPi,166.951
ABC Café / Red & Black,Eddie Redmayne,0RmH0VjGdppj6vccWhs3x4,84.972
In My Life,Amanda Seyfried,36vPj8etuV0nTqjpvpp2CA,75.556
On My Own,Samantha Barks,3Mr6ofzF6ZuYiqHh8qNud3,71.842
One Day More,Les Misérables Cast,6ophEFs89SOktBpFnRM8BK,86.193
Do You Hear The People Sing?,Aaron Tveit,0g8H61FNXHHhMVHB0jwdzH,76.744
Building The Barricade,Aaron Tveit,2srOyvH3BOa4KpjxugXJCy,55.95
Epilogue,Les Misérables Cast,5Yg4B6O0OGS5DFr327RV4i,144.874
The Worst Pies in London,Helena Bonham Carter,1Qg27064zgcyaB78AgwZ4i,94.101
My Friends,Johnny Depp,3bh9jyKSTLGto75BPXmJNd,117.701
Pirelli's Miracle Elixir,Edwards Sanders,2XNxfjWBLqChCppnQPzldT,134.174
Pretty Women,Johnny Depp,4X4ZHPOgp5DLh3tYZD5YYU,81.268
Epiphany,Johnny Depp,7vORhZg2DUYSJnQezoEZ3K,102.124
A Little Priest,Johnny Depp,7FmI3ygVG04KIhikMHKOKB,105.925
Good Omens Opening Title,David Arnold,2EmFSHKssFfFiNGpfg5S0Z,168.008
You've Got Time,Regina Spektor,1vDMGBzqLJWZC5UzePDURw,167.467
Pokerap,Pokémon,5K30tTeHUnU2MHf2o0Dnbo,116.963
Pokemon World,Pokémon,1ktdvlCKXJZx3tjHzO8bIU,105.079
2ba Master,Pokémon,4NLZrk0BRjZ8QiJNQ1vw9s,106.008
Pomemon Johto,Pokémon,5peRAbZqBi2JheWsCQLt8Q,115.966
Overture / Hannibal,Andrew Lloyd Webber,0Q0werpvp4p1N8fv5Zv8yO,120.836
The Phantom Of The Opera,Andrew Lloyd Webber,3IzHfzxOoXMmdT4OptBOli,119.907
The Music Of The Night,Andrew Lloyd Webber,5wvL72McArrWfppbczQqgh,71.301
All I Ask Of You - Reprise,Andrew Lloyd Webber,77IBDwZDA8BdAQ4Nb24rwl,86.578
Masquerade / Why So Silent?,Andrew Lloyd Webber,6fLwN7C80kqpwy4wcxxm41,86.343
Don Juan,Andrew Lloyd Webber,0DEdotwMuVmPQDVoWspmbU,76.959
The Point Of No Return / Chandelier Crash,Andrew Lloyd Webber,0rNDGYQwGYCXzQpZdcTbSO,102.699
Down Once More / Track Down This Murderer,Andrew Lloyd Webber,5bP4JDOgls9KTipQRrYqb8,89.277
The Greatest Show,Panic! At The Disco,55PZSFcKQxXH5BOOcDA6yI,77.009
A Million Dreams,P!nk,4djczKSE0Kmrpsw8T9QuvC,148.173
Never Enough,Kelly Clarkson,2jgntPbvIMbV6kuzeTOEms,133.659
This Is Me,Kesha,7ACwi8jq7LFX6ctC1R6fn1,95.895
Skyfall,Adele,6VObnIkLVruX4UVyxWhlqm,75.881
MONTERO (Call Me By Your Name),Lil Nas X,3BZEcbdtXQSo7OrvKRJ6mb,178.818
RAPSTAR,Polo G,43PGPuHIlVOc04jrZVh9L6,81.039
Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,4iJyoBOLtHqaGxP12qzhQI,90.03
Astronaut In The Ocean,Masked Wolf,3Ofmpyhv5UAQ70mENzB277,149.996
WITHOUT YOU,The Kid LAROI,27OeeYzk6klgBh83TSvGMA,93.005
"F*CK YOU, GOODBYE (feat. Machine Gun Kelly)",The Kid LAROI,0DYNL4xbYWgNzppUamtyR4,92.057
Some Nights,fun.,6t6oULCRS6hnI7rm0h5gwl,107.938
Cheap Thrills (feat. Sean Paul),Sia,2ONIJ40u0Attbm3miIIpNO,89.949
Chandelier,Sia,2s1sdSqGcKxpPr5lCl7jAV,117.089
Crystal Blue Persuasion,Tommy James & The Shondells,6FXwTBdpv4wD0G0Sz3Wxn4,99.172
Honeybee,Steam Powered Giraffe,3MZjOGeXhpHbQ9ESMNFFnH,87.919
"Ashes - from ""Deadpool 2"" Motion Picture Soundtrack",Céline Dion,7FihoA0WgTT21DkWR7wbYR,110.62
The Sound of Silence,Disturbed,1Cj2vqUwlJVG27gJrun92y,85.794
Daft Punk,Pentatonix,6ukvsBzq4d1vBsAUmz7ZVt,133.014
Take Me to Church,Hozier,1CS7Sd1u5tWkstBhpssyjP,128.945
"Hey, Soul Sister",Train,4HlFJV71xXKIGcU3kRyttv,97.012
Hey There Delilah,Plain White T's,4RCWB3V8V0dignt99LZ8vH,103.971
That's Life - Remastered 2008,Frank Sinatra,4dt6XKr0xKdPzjFhwB8dBm,114.917
My Way - Remastered 2008,Frank Sinatra,2YkIDPL5lGhRhomCq4S2RO,150.836
Human,Rag'n'Bone Man,58zsLZPvfflaiIbNWoA22O,75.087
Windy,The Association,6RUpOheT93fUdI508K5w6U,132.996
The House I Live In,Sam Cooke,27retNEeGAObr73OBCPqgE,115.314
Wake Me Up Before You Go-Go,Wham!,0ikz6tENMONtK6qGkOrU3c,81.548
Girls Just Want to Have Fun,Cyndi Lauper,4y1LsJpmMti1PfRQV9AWWe,120.372
I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,2tUBqZG2AbRi7Q0BIrVrEj,118.818
Hooked on a Feeling,Johnny Maestro & Brooklyn Bridge,23LEAN1OErucG7zBw8OEnu,118.296
I Want You Back,The Jackson 5,5LN9F6c1Okx7Yrwd6GO8tu,98.201
Africa,TOTO,2374M0fQpWi3dLnB54qaLX,92.718
Come On Eileen,Dexys Midnight Runners,0EMmVUYs9ZZRHtlADB88uz,106.799
Moonage Daydream - 2012 Remaster,David Bowie,6mib3N4E8PZHAGQ3xy7bho,144.478
Jump - 2015 Remaster,Van Halen,7N3PAbqfTjSEU1edb2tY8j,129.981
Boogie Wonderland,"Earth, Wind & Fire",6ztstiyZL6FXzh4aG46ZPD,131.715
Build Me Up Buttercup - Mono,The Foundations,6sPOmDulFtLzfX25zICNrC,133.609
Rock Lobster,The B-52's,2Q5wSOwq6BDSu7sSVMNrtT,92.157
Take on Me,a-ha,2WfaOiMkCvy7F5fcp2zZ8L,84.412
Let's Go,The Cars,43G3McVkRa8V7oGQzfQuRr,131.282
Don't You (Forget About Me),Simple Minds,4aWn4NHlELpOehxsBaQeoe,111.346
We Built This City,Starship,7aHRctaQ7vjxVTVmY8OhAA,144.091
Love Shack,The B-52's,4W4wYHtsrgDiivRASVOINL,133.608
Brown Eyed Girl,Van Morrison,3yrSvpt2l1xhsV9Em88Pul,150.566
Psycho Killer - 2005 Remaster,Talking Heads,1i6N76fftMZhijOzFQ5ZtL,123.118
Whip It,DEVO,4sscDOZCkbLSlDqcCgUJnX,157.902
Karma Chameleon - Remastered 2002,Culture Club,2wSAWEYUHkt92X4SBAPqZE,92.049
Your Love,The Outfield,4oDZ5L8izBals6jKBJDBcX,129.537
Dancing Queen,ABBA,4NtUY5IGzHCaqfZemmAu56,100.812
Heat Of The Moment,Asia,2ZBalNGwjqdKJd29O76wBV,136.136
You Make My Dreams (Come True),Daryl Hall & John Oates,4o6BgsqLIBViaGVbx5rbRk,167.057
I Want A New Drug,Huey Lewis & The News,0mZNKyrUmsrlDRoYHWsyMu,110.289
I Believe in a Thing Called Love,The Darkness,756CJtQRFSxEx9jV4P9hpA,128.235
September,"Earth, Wind & Fire",5nNmj1cLH3r4aA4XDJ2bgY,125.941
Billie Jean,Michael Jackson,5ChkMS8OtdzJeqyybCc9R5,117.046
Bang on the Drum All Day,Todd Rundgren,4E1zu77wpEEmIyligHzfpg,142.527
Spanish Flea,Herb Alpert & The Tijuana Brass,0fmNiN85g1XF1NemAGY7G2,81.673
Hound Dog,Elvis Presley,4OJ3zauZJ8UOyr5IANIBJ2,176.163
"Signed, Sealed, Delivered (I'm Yours)",Stevie Wonder,3M5eeHXgG4VplKNcsBC8Dj,108.826
(Fuck A) Silver Lining,Panic! At The Disco,3BDxv4ORzOpXAsa4lWVl4i,105.092
Say Amen (Saturday Night),Panic! At The Disco,76vMKwFtdDDCLcM6zXybjB,167.965
Dancing's Not a Crime,Panic! At The Disco,6PFoEnjp0PAe5siGswjH9i,94.095
One of the Drunks,Panic! At The Disco,5trCWbYtza0QUxdmF9HAPX,174.008
The Overpass,Panic! At The Disco,4hUR3thIs01mQUtVmZFJ8F,132.951
King of the Clouds,Panic! At The Disco,50Hv5NZIM0puIUoBttjpfb,198.063
Old Fashioned,Panic! At The Disco,18ULKfQl3KpCnklAKFfO2t,168.033
Dying in LA,Panic! At The Disco,18xmRkPWE0sGUzFyNNAAhN,126.444
Hallelujah,Panic! At The Disco,6TzJLISIitIzn1WtjDY0Op,80.008
Emperor's New Clothes,Panic! At The Disco,3px2rAPu74ltbkf9eZsZ8h,94.481
Crazy = Genius,Panic! At The Disco,6V68ItawQkQlZhYIf1S86C,114.109
Golden Days,Panic! At The Disco,3fwKVZ73y7UUGMyR6rVCRa,128.006
"The Good, the Bad and the Dirty",Panic! At The Disco,5eoZTdiq4C4aoEfUwAN0ha,156.071
House of Memories,Panic! At The Disco,2DgdHcjWmO3qd50RzuBLgZ,109.952
Impossible Year,Panic! At The Disco,5j9yOfRB2s6OMS1YwwYiMw,85.574
Golden Girls (Thank You for Being a Friend),TV Tunesters,5PS1pJgC3axpKanB4FViJB,110.088
"The Planets, Op. 32: 1. Mars, the Bringer of War",Gustav Holst,1C3RIRKQZhSk5d2iioIhkg,148.689
"The Planets, Op. 32: 4. Jupiter, the Bringer of Jollity",Gustav Holst,59Id4KrBWiizuq53doxWtp,139.855
Parsifal: Prelude,Richard Wagner,1LsVfQsnC1ROzKxVRdihCc,70.69
"Die Walküre, WWV 86B / Act 3: Feuerzauber",Richard Wagner,5r3jy6z0Hh62sINMCzRsCA,77.401
Ride of the Valkyries,Richard Wagner,2A7qdr3UNP9Pxjcxa5Jj53,101.636
Elsa's Procession to the Cathedral,Richard Wagner,7bxyXP9HZwNfI246qc2YGr,68.969
"Pines Of Rome, P. 141: 4. The Pines Of The Appian Way",Ottorino Respighi,3nm8DwebzyBkQB1vb9mKsG,165.911
In The Heights,Anthony Ramos,3LrdGTfM0Ije3k8qrc31GZ,167.834
"96,000",Anthony Ramos,1O3KXo0YElNWSbYujoRyQ0,171.93
The Internet Song,Ben Michals,2mY7hAjprc5ioyqKbYoud0,104.01
Sexy,Kate Rockwell,4A1GfEVOELS3vo4tSa6bts,134.012
Apex Predator,Barrett Wilbert Weed,03uQyt8Bdnt2paQgCWZl5v,111.96
Revenge Party,Grey Henson,6uUE5S0ZYveiVxl05XIH7G,99.787
World Burn,Taylor Louderman,3iISGrl3JKqPQ4GLqPjVkt,180.057
Take You Dancing,Jason Derulo,59qrUpoplZxbIZxk6X0Bm3,112.985
We're Not Gonna Take It,Twisted Sister,1hlveB9M6ijHZRbzZ2teyh,149.186
Stacy's Mom,Fountains Of Wayne,27L8sESb3KR79asDUBu8nW,118.015
Black Betty,Ram Jam,6kooDsorCpWVMGc994XjWN,117.293
Play That Funky Music,Wild Cherry,5uuJruktM9fMdN9Va0DUMl,109.394
The Pretender,Foo Fighters,7x8dCjCr0x6x2lXKujYD34,172.984
Wonderwall,Oasis,1qPbGZqppFwLwcBC1JQ6Vr,174.584
Boulevard of Broken Dreams,Green Day,5GorCbAP4aL0EJ16frG2hd,167.06
21 Guns,Green Day,64yrDBpcdwEdNY9loyEGbX,159.779
West Coast (feat. Quinn XCII),DVBBS,4fCE1SCDulouoac9Q8XroU,119.017
We Are the Winx,Imitator Tots,62DhR27lWUHYHuD9A3zSrB,120.074
